Name,City,State,Pub. Rating,County,GOP %,Dem %
Wiregrass Ranch High School,Land O' Lakes,Florida,-6.969391956435242,Pasco County,0.46001556070079397,0.5265094348465958
Sunlake High School,Land O' Lakes,Florida,-15.0,Pasco County,0.46001556070079397,0.5265094348465958
Santaluces High School,Lantana,Florida,-4.728636167014756,Palm Beach County,0.5820325448370176,0.41186092570722305
One School of the Arts,Longwood,Florida,-9.75778077814242,Seminole County,0.34863740099342194,0.6513625990065781
Lyman High School - FL,Longwood,Florida,-5.757429982205602,Seminole County,0.34863740099342194,0.6513625990065781
Steinbrenner High School,Lutz,Florida,-10.515739119565929,Hillsborough County,0.3783783783783784,0.5945945945945946
Marco Island Academy High School,Marco Island,Florida,-13.737090196210534,Collier County,0.346646096055809,0.6473571236919775
West Shore Junior/Senior High School,Melbourne,Florida,6.412849823373602,Brevard County,0.4307190091907644,0.5578555817081372
Holy Trinity Episcopal Academy,Melbourne,Florida,-1.61245154965971,Brevard County,0.4307190091907644,0.5578555817081372
Miami Country Day School,Miami,Florida,-10.9454328374898,Miami Dade County,0.6164480846285815,0.37914379677285137
Dr. Michael M. Krop,Miami,Florida,-10.347463457292323,Miami Dade County,0.6164480846285815,0.37914379677285137
Gulliver Prepatory,Miami,Florida,-10.5101991281938,Miami Dade County,0.6164480846285815,0.37914379677285137
Immaculata-La Salle High School,Miami,Florida,-5.125380357546531,Miami Dade County,0.6164480846285815,0.37914379677285137
Ransom Everglades School,Miami,Florida,-10.592001699395635,Miami Dade County,0.6164480846285815,0.37914379677285137
Our Lady of Lourdes Academy,Miami,Florida,-8.444288010246927,Miami Dade County,0.6164480846285815,0.37914379677285137
Riviera Preparatory School,Miami,Florida,-7.782706875874838,Miami Dade County,0.6164480846285815,0.37914379677285137
Scheck Hillel Community School,Miami,Florida,15.16941367064367,Miami Dade County,0.6164480846285815,0.37914379677285137
Carrollton School of the Sacred Heart,Miami,Florida,-8.974466704577992,Miami Dade County,0.6164480846285815,0.37914379677285137
MAST Academy,Miami,Florida,-10.056974061452443,Miami Dade County,0.6164480846285815,0.37914379677285137
Jewish Leadership Academy,Miami,Florida,-5.671566509057851,Miami Dade County,0.6164480846285815,0.37914379677285137
Palmer Trinity School,Miami,Florida,-3.512833614050059,Miami Dade County,0.6164480846285815,0.37914379677285137
Somerset Academy of Central Miramar,Miramar,Florida,-30.0,Broward County,0.6719449763363287,0.3227528781751297
St. John Neumann Catholic High School,Naples,Florida,-10.890821823902915,Collier County,0.346646096055809,0.6473571236919775
The Benjamin Middle School,North Palm Beach,Florida,-3.8609660479638266,Palm Beach County,0.5820325448370176,0.41186092570722305
Lake Highland Preparatory School,Orlando,Florida,-7.224495368766827,Orange County,0.42069810165339866,0.5660747091243111
Oak Ridge High School,Orlando,Florida,-2.23606797749979,Orange County,0.42069810165339866,0.5660747091243111
Olympia High School,Orlando,Florida,-8.602325267042627,Orange County,0.42069810165339866,0.5660747091243111
Hagerty High School,Oviedo,Florida,-12.723099965310057,Seminole County,0.34863740099342194,0.6513625990065781
Oviedo High School,Oviedo,Florida,-13.43758056454254,Seminole County,0.34863740099342194,0.6513625990065781
The Benjamin School,Palm Beach Gardens,Florida,3.449637662132068,Palm Beach County,0.5820325448370176,0.41186092570722305
Marjory Stoneman Douglas High School,Parkland,Florida,-11.91556405155319,Broward County,0.6719449763363287,0.3227528781751297
Pembroke Pines Charter High School,Pembroke Pines,Florida,-4.137766439893763,Broward County,0.6719449763363287,0.3227528781751297
Pompano Beach High,Pompano Beach,Florida,-17.37054640340773,Broward County,0.6719449763363287,0.3227528781751297
Inlet Grove Community High School,Riviera Beach,Florida,-10.979526401443735,Palm Beach County,0.5820325448370176,0.41186092570722305
Suncoast Community High School,Riviera Beach,Florida,-9.279547402756236,Palm Beach County,0.5820325448370176,0.41186092570722305
Seminole High School,Sanford,Florida,0.2041241452319315,Seminole County,0.34863740099342194,0.6513625990065781
Osceola High School,Seminole,Florida,-3.2998316455372216,Pinellas County,0.5223483225642864,0.46600974023135233
Lakewood High School,St. Petersburg,Florida,-8.51055072743301,Pinellas County,0.5223483225642864,0.46600974023135233
Freedom High School,Tampa,Florida,3.060087895965487,Hillsborough County,0.3783783783783784,0.5945945945945946
Berkeley Preparatory School,Tampa,Florida,-9.65174854624798,Hillsborough County,0.3783783783783784,0.5945945945945946
Academy of the Holy Names,Tampa,Florida,-3.536451785062278,Hillsborough County,0.3783783783783784,0.5945945945945946
Robinson High School,Tampa,Florida,4.724345927686122,Hillsborough County,0.3783783783783784,0.5945945945945946
Tampa Preparatory School,Tampa,Florida,-12.480200986629448,Hillsborough County,0.3783783783783784,0.5945945945945946
HB Plant Senior High School,Tampa,Florida,-9.449417971494329,Hillsborough County,0.3783783783783784,0.5945945945945946
Howard W. Blake High School,Tampa,Florida,-11.881796300784378,Hillsborough County,0.3783783783783784,0.5945945945945946
Tarpon Springs High School,Tarpon Springs,Florida,-3.9135803442769785,Pinellas County,0.5223483225642864,0.46600974023135233
Astronaut High School,Titusville,Florida,-1.3856406460551018,Brevard County,0.4307190091907644,0.5578555817081372
J.W. Mitchell High School,Trinity,Florida,-3.894576648716427,Pasco County,0.46001556070079397,0.5265094348465958
Wesley Chapel High School,Wesley Chapel,Florida,-3.542950747611375,Pasco County,0.46001556070079397,0.5265094348465958
Palm Beach Lakes Community High School,West Palm Beach,Florida,0.0,Palm Beach County,0.5820325448370176,0.41186092570722305
Cardinal Newman High School,West Palm Beach,Florida,10.328082383205789,Palm Beach County,0.5820325448370176,0.41186092570722305
The King''s Academy,West Palm Beach,Florida,2.23606797749979,Palm Beach County,0.5820325448370176,0.41186092570722305
Dreyfoos School of the Arts,West Palm Beach,Florida,-10.333095235352141,Palm Beach County,0.5820325448370176,0.41186092570722305
West Orange High School,Winter Garden,Florida,-20.149441679609886,Orange County,0.42069810165339866,0.5660747091243111
Trinity Preparatory School,Winter Park,Florida,-13.826633952325956,Orange County,0.42069810165339866,0.5660747091243111
Winter Park High School,Winter Park,Florida,-9.122910719720982,Orange County,0.42069810165339866,0.5660747091243111
Zephyrhills High School,Zephyrhills,Florida,0.0,Pasco County,0.46001556070079397,0.5265094348465958
Athens Academy,Athens,Georgia,-7.878675612802237,Clarke County,0.4187039192859915,0.5555555555555556
The Westminster Schools,Atlanta,Georgia,-8.80821113128729,Fulton County,0.2109629147690306,0.7774886141834743
North Atlanta High School,Atlanta,Georgia,5.360792407666541,Fulton County,0.2109629147690306,0.7774886141834743
Henry W. Grady High School,Atlanta,Georgia,-7.35856382308814,Fulton County,0.2109629147690306,0.7774886141834743
St. Pius X Catholic High School,Atlanta,Georgia,-7.830229881682913,Fulton County,0.2109629147690306,0.7774886141834743
Marist School,Atlanta,Georgia,-7.527652725488574,Fulton County,0.2109629147690306,0.7774886141834743
Paideia School,Atlanta,Georgia,-9.612202892388634,Fulton County,0.2109629147690306,0.7774886141834743
Gordon Central High School,Calhoun,Georgia,-3.0,Gordon County,0.20383223586640564,0.7815150975855728
Sequoyah High School,Canton,Georgia,-8.16687790632639,Cherokee County,0.2401293708427412,0.7500457679868188
Creekview High School,Canton,Georgia,4.16293165929973,Cherokee County,0.2401293708427412,0.7500457679868188
Cartersville High School,Cartersville,Georgia,-8.764587839710433,Bartow County,0.2345682466842017,0.751217191784655
Chamblee High School,Chamblee,Georgia,-9.104826035837101,Dekalb County,0.33843271932563224,0.6453325007805183
North Forsyth High School,Cumming,Georgia,-3.67719174512763,Forsyth County,0.531566975373117,0.45944456049950094
South Forsyth High School,Cumming,Georgia,-10.357895539152729,Forsyth County,0.531566975373117,0.45944456049950094
Denmark High School,Cumming,Georgia,-5.75178901934667,Forsyth County,0.531566975373117,0.45944456049950094
Decatur High School,Decatur,Georgia,-10.996135684866752,Dekalb County,0.33843271932563224,0.6453325007805183
Starr's Mill High School,Fayetteville,Georgia,-8.10067898388771,Fayette County,0.38422446496313795,0.5943740605540048
Mill Creek High School,Hoschton,Georgia,-4.241697773297857,Jackson County,0.5701829924650161,0.41980624327233584
Mount Pisgah Christian School,Johns Creek,Georgia,-10.002089067504134,Fulton County,0.2109629147690306,0.7774886141834743
North Cobb High School,Kennesaw,Georgia,-9.692502256899402,Cobb County,0.4289019997475638,0.5549194307887984
Kennesaw Mountain High School,Kennesaw,Georgia,-10.063435162643383,Cobb County,0.4289019997475638,0.5549194307887984
Stratford Academy,Macon,Georgia,-7.2420991432042685,Bibb County,0.5963326885880077,0.39622437137330757
Wheeler High School,Marietta,Georgia,-9.41708174390711,Cobb County,0.4289019997475638,0.5549194307887984
Marietta High School,Marietta,Georgia,-13.798550648528272,Cobb County,0.4289019997475638,0.5549194307887984
Cambridge High School,Milton,Georgia,-4.0787340472959785,Fulton County,0.2109629147690306,0.7774886141834743
McIntosh High School,Peachtree City,Georgia,2.9151901024347167,Fayette County,0.38422446496313795,0.5943740605540048
Heritage High School,Ringgold,Georgia,0.0,Catoosa County,0.22661703117729176,0.755023478150514
Darlington School,Rome,Georgia,-11.387127235025815,Floyd County,0.3582480986100184,0.6125098347757671
ARMUCHEE HIGH SCHOOL,ROME,Georgia,-0.7905694150420949,Floyd County,0.3582480986100184,0.6125098347757671
Roswell High School,Roswell,Georgia,-8.263517065131184,Fulton County,0.2109629147690306,0.7774886141834743
Savannah Country Day School,Savannah,Georgia,-2.3717082451262845,Chatham County,0.519156924652274,0.471541940438604
Lambert High School,Suwanee,Georgia,-2.7054471801246547,Gwinnett County,0.44620043307619434,0.5398666937339288
Cass High School,White,Georgia,-1.6489390528457988,Bartow County,0.2345682466842017,0.751217191784655
Etowah High School,Woodstock,Georgia,-7.987783641286236,Cherokee County,0.2401293708427412,0.7500457679868188
James Campbell High School,Ewa Beach,Hawaii,-4.46916787986998,Honolulu County,0.6889237859520355,0.29787488264914225
Kamehameha Schools Kapalama,Honolulu,Hawaii,-10.869719407602021,Honolulu County,0.6889237859520355,0.29787488264914225
Sacred Hearts Academy,Honolulu,Hawaii,-9.147551164529899,Honolulu County,0.6889237859520355,0.29787488264914225
Radford High School,Honolulu,Hawaii,3.619768952948139,Honolulu County,0.6889237859520355,0.29787488264914225
McKinley High School,Honolulu,Hawaii,-8.386298349093002,Honolulu County,0.6889237859520355,0.29787488264914225
Saint Louis School,Honolulu,Hawaii,-7.0570886348408575,Honolulu County,0.6889237859520355,0.29787488264914225
Mid-Pacific Institute,Honolulu,Hawaii,-11.62386939115549,Honolulu County,0.6889237859520355,0.29787488264914225
Moanalua High School,Honolulu,Hawaii,-1.5,Honolulu County,0.6889237859520355,0.29787488264914225
Iolani School,Honolulu,Hawaii,-12.00520720354297,Honolulu County,0.6889237859520355,0.29787488264914225
Punahou School,Honolulu,Hawaii,-13.152550449754349,Honolulu County,0.6889237859520355,0.29787488264914225
Henry J. Kaiser High School,Honolulu,Hawaii,-8.454904888091093,Honolulu County,0.6889237859520355,0.29787488264914225
Seabury Hall,Makawao,Hawaii,-7.459473842034704,Maui County,0.7411168558304324,0.23846993635034092
Kamehameha Schools Maui,Pukalani,Hawaii,-14.975742290212434,Maui County,0.7411168558304324,0.23846993635034092
Nanakuli High and Intermediate School,Waianae,Hawaii,9.302015910543261,Honolulu County,0.6889237859520355,0.29787488264914225
Waipahu High School,Waipahu,Hawaii,-11.413442367080437,Honolulu County,0.6889237859520355,0.29787488264914225
Alton High School,Alton,Illinois,-5.8775381364525865,Madison County,0.39972714870395637,0.5857207821737154
Antioch Community High School,Antioch,Illinois,-7.574518686578926,Lake County,0.4235745088643987,0.5572592237661715
Saint Viator High School,Arlington Heights,Illinois,1.4476582074903888,Cook County,0.6032082324455206,0.36955205811138014
Marmion Academy,Aurora,Illinois,-8.81511486028401,Dupage County,0.4970403325502992,0.4867727665274326
Metea Valley High School,Aurora,Illinois,-9.265864773457466,Dupage County,0.4970403325502992,0.4867727665274326
Barrington High School,Barrington,Illinois,-10.706297212388604,Lake County,0.4235745088643987,0.5572592237661715
Limestone High School,Bartonville,Illinois,8.549561392258669,Peoria County,0.5130668716372021,0.46908788111708943
Belleville West High School,Belleville,Illinois,-4.972144630058766,St Clair County,0.3156074362300043,0.6526156506701254
Civic Memorial High School,Bethalto,Illinois,-1.5269795894728477,Madison County,0.39972714870395637,0.5857207821737154
Bradley Bourbonnais Community High School,Bradley,Illinois,-11.26954341114369,Kankakee County,0.4746545806565168,0.5085584792748394
Buffalo Grove High School,Buffalo Grove,Illinois,-10.899683991341726,Lake County,0.4235745088643987,0.5572592237661715
Carbondale Community High School,Carbondale,Illinois,-4.776027091904807,Jackson County,0.5701829924650161,0.41980624327233584
Glenbard North High School,Carol Stream,Illinois,-12.217629728817132,Dupage County,0.4970403325502992,0.4867727665274326
Carterville High School,Carterville,Illinois,-4.291367303474888,Williamson County,0.37936367653557224,0.5947734079638631
Cary-Grove High School,Cary,Illinois,-12.302413381121609,Mchenry County,0.3482849604221636,0.6223143611006408
Champaign Central High School,Champaign,Illinois,-7.253823041538076,Champaign County,0.39098721023181454,0.5921262989608314
Chester High School,Chester,Illinois,0.1,Randolph County,0.34183201398170043,0.6322607175902129
Mount Carmel High School,Chicago,Illinois,-6.396131643423233,Cook County,0.6032082324455206,0.36955205811138014
Whitney Young Magnet High School,Chicago,Illinois,-9.360571725610729,Cook County,0.6032082324455206,0.36955205811138014
Lane Tech College Prep,Chicago,Illinois,-11.674448964327595,Cook County,0.6032082324455206,0.36955205811138014
